Date,AAPL%,MSFT%,GOOG%,AMZN%,FB%,TSLA%
2018-02-16,-0.0032370687449474467,-0.007122897309350895,0.0048461975936400226,-0.0089413229750831,-0.014447688411401205,0.004265600354885102
2018-02-20,-0.0033636115515875975,0.007825957458448052,0.006996631136045428,0.013570905421351531,-0.0076116717347193275,-0.002146118339328429
2018-02-21,-0.004539090688115088,-0.013265715212069762,0.008054718717640519,0.009922749073197457,0.010794893554750162,-0.0043910782595362186
2018-02-22,0.00835929299504734,0.002623252572978352,-0.00423809192718394,0.0016318626785580825,0.006070495243796659,0.03861393971235283
2018-02-23,0.017391239254879842,0.02540053824006594,0.01821750186668969,0.009869817359685173,0.024023619537421492,0.016985799281143965
2018-02-26,0.01977216748495536,0.014459025104018197,0.015051571587916035,0.014633300781250025,0.008947566423270326,0.015253588470293122
2018-02-27,-0.0032407839635567592,-0.012785777383051089,-0.02226007513661199,-0.006550787491696575,-0.01876378142726487,-0.017990103944359737
2018-02-28,-0.0015137248191828823,-0.004564676540968482,-0.012125708107994848,0.0003108313001467522,-0.017304085051642826,-0.022593216035836083
2018-03-01,-0.01751602314949874,-0.009811211703388611,-0.03187200633638998,-0.012562399162549753,-0.013346819117639463,-0.03535826085564153
2018-03-02,0.006914244169765382,0.0021541102585069805,0.008789012119831519,0.004553248552312761,0.003864912278875865,0.012661295543288098
2018-03-05,0.0034616798276365657,0.006340605529030041,0.01113151047014349,0.015570728446300697,0.02140187342202582,-0.00528165743453457
2018-03-06,-0.0008483567948301962,-0.0034173625496104476,0.003785765062355617,0.009208412541112043,-0.0034367801450329027,-0.01544920894612234
2018-03-07,-0.009282697152192543,0.005786531320583155,0.013314298097412802,0.004786546448744211,0.021860095456975204,0.012492307841083239
2018-03-08,0.010912456270622428,0.006072930662707865,0.014743507025335445,0.0044401199686487924,-0.007457461901410722,-0.009629797794175055
2018-03-09,0.01718089237028475,0.022344530654621275,0.030230940552841812,0.017417827350417525,0.01584950887183867,-0.005864456517737593
2018-03-12,0.009667619762360635,0.002382507918315735,0.0038446612076461495,0.012350448618387189,-0.0025373926013282366,0.0560564709025253
2018-03-13,-0.009630101008873071,-0.024387779329447468,-0.022610524735669824,-0.006387653103392066,-0.015587733869070197,-0.010622017666648498
2018-03-14,-0.008501487944087005,-0.0059314398126742995,0.009945742597321727,0.0017755834941217685,0.012700668004061777,-0.044494475830861746
2018-03-15,0.001176934216709613,0.00351620517129958,7.826585796899543e-05,-0.005455722005617503,-0.0017916381273715976,-0.003153411394848482
2018-03-16,-0.003526477844148612,0.0044596131196128486,-0.012047857578754262,-0.0067242358936814295,0.006689849469465381,-0.013052825308144556
2018-03-19,-0.015278999573000385,-0.018076358471472598,-0.031618461075462956,-0.017020003490430424,-0.06769679089745495,-0.024241507381246197
2018-03-20,-0.00034248028142491727,0.002583974216848084,-0.001918482528601051,0.026913811375998575,-0.025556349817471014,-0.009599469923016968
2018-03-21,-0.02265450029354732,-0.006979722809803746,-0.006222004261357328,-0.002930977041077365,0.007374401059612401,0.01925619456251515
2018-03-22,-0.014129833285553173,-0.029087214650646676,-0.03831773306048947,-0.023352219379922046,-0.026565913077599257,-0.023473265423293643
2018-03-23,-0.023156554944287477,-0.02906792177518369,-0.026222928549627822,-0.03194986403665934,-0.0333555705037214,-0.024458095792019963
2018-03-26,0.04747163453607173,0.07570541243069773,0.030971889725066593,0.04031929470924189,0.004203514470863423,0.00875500449707678
2018-03-27,-0.025640921739390365,-0.04595861398277379,-0.04567938695598561,-0.03779899031862355,-0.0489816097555581,-0.08218818003144257
2018-03-28,-0.01104909776699281,-0.0008941595948976921,-0.0005372381260172476,-0.04383955294893915,0.005321229484286594,-0.0766530355251378
2018-03-29,0.007808707231885315,0.02103155604773077,0.027106436220916796,0.011121768164654933,0.044174309356071806,0.03239198596887505
2018-04-02,-0.0065563935431016684,-0.030130442416744563,-0.024539942624742905,-0.05206100665038371,-0.02753610414517882,-0.05129075603964339
2018-04-03,0.010259547376972877,0.013443163025832483,0.00689538947352597,0.014621140632609997,0.00463351067334572,0.05960869497161614
2018-04-04,0.01912220706405221,0.029205252932841264,0.011574823432523473,0.01330404569615018,-0.006469761724983036,0.07255262494178072
2018-04-05,0.006934425614231188,0.0005415605544563107,0.002604565139551429,0.029193911169931086,0.027337137766101582,0.065449218022962
2018-04-06,-0.025578753211119132,-0.023273461551765906,-0.02020809233451548,-0.032044098178921954,-0.013430396879829387,-0.02099965132179782
2018-04-09,0.00991794975941529,0.0059847845960081525,0.008351241622166494,0.000604865821076439,0.004643738814953169,-0.032208434761205273
2018-04-10,0.018817887267053246,0.02324558817187361,0.01594367250655515,0.021435491288139374,0.04501995149805316,0.051922972984790094
2018-04-11,-0.0046750947442585344,-0.010982017493610163,-0.011312128048163617,-0.006384761430737296,0.007755780963143666,-0.012372889334472448
2018-04-12,0.009858291736470903,0.018724253727157247,0.0122945179002234,0.015030973293115757,-0.014730712476793473,-0.022762789586399768
2018-04-13,0.0033881170042127096,-0.005343180399887015,-0.0031379746479266446,-0.012226414178460487,0.003966614844948202,0.02128675888009357
2018-04-16,0.006238179094914642,0.01171053231245045,0.0084622701256436,0.007485347706584156,0.0018842545012360823,-0.030398897896173005
2018-04-17,0.013764084315115,0.020176179112008974,0.034856215333361806,0.04323965040214195,0.023236072247213357,-0.012087459623496
2018-04-18,-0.002244174298613677,0.003851401352110928,-0.0019364694820250827,0.015965907361371823,-0.013636920442416267,0.01967396716631531
2018-04-19,-0.028339881571829206,-0.0034217741037630978,0.014569804265970987,0.019026906619612483,0.010459277992187044,0.022941811245012156
2018-04-20,-0.04097240785158407,-0.011549311204911539,-0.013551522383074777,-0.018896431585280093,-0.01082693193418438,-0.032791244928694896
2018-04-23,-0.00289635096578833,0.0036841264772982107,-0.005135335861750745,-0.006304463495263146,-0.0026461537445057193,-0.023670050125207842
2018-04-24,-0.013919367843774677,-0.023387383060780587,-0.044470441589332776,-0.03806017688638752,-0.03708390033942155,0.0003175930389291981
2018-04-25,0.0043577344822067765,-0.00869843851742802,0.0011765056471793045,5.484465127114646e-05,0.0,-0.009772063420494526
2018-04-26,0.003482849845022784,0.021124569541816962,0.018468875733943957,0.039577525392893165,0.09061306906806821,0.017065119894755787
2018-04-27,-0.011569868831809549,0.016549721034025966,-0.009605390041887318,0.036008877431740194,-0.003272894535100157,0.030107191011404133
2018-04-30,0.01811226761231466,-0.024003353621196433,-0.012348945328193195,-0.004126864884413051,-0.009159492893793919,-0.0005951485276949331
2018-05-01,0.023236248117784353,0.01582558380112986,0.019639685419939434,0.010299275815240705,0.010813957036927668,0.020483224417385815
2018-05-02,0.044175047089131336,-0.015684153050773753,-0.012464984412150049,-0.007950625040792692,0.0127114155418655,0.004101028319826838
2018-05-03,0.001812337392743446,0.0059885273430746455,-0.0006443255203550935,0.001525723318758887,-0.01164311334401713,-0.055454032966686606
2018-05-04,0.03923332988273254,0.0115872043687959,0.02392254809443095,0.005645405133759329,0.014883325332158304,0.0338899058434321
2018-05-07,0.0072351381388284786,0.011139323608067242,0.00627744285039511,0.012138311818370884,0.007700586635249973,0.02951474985163549
2018-05-08,0.004806422679351163,-0.0042612787223669235,-0.0008342938880941952,-0.004843326164618578,0.005337961126741231,-0.0026422294877205266
2018-05-09,0.007041187064331655,0.01179409766472772,0.02737422991554772,0.00980286563465338,0.0209032278752459,0.016160561854108968
2018-05-10,0.01430401421308991,0.010006432954130284,0.01367794930535271,0.0006716144618703623,0.015712225225268828,-0.0059638815494316155
2018-05-11,-0.006675919584427481,-0.002144940818302077,0.000628719362165242,-0.0038344408255063245,0.00786938351465194,-0.012982727682481876
2018-05-14,-0.0023333364651073607,0.003377562895313657,0.0017663771684301999,-0.0008546924580759008,-0.0018717904338926283,-0.030193305027584993
2018-05-15,-0.00908843385911029,-0.007242458010596531,-0.01906014509525189,-0.015872250037652913,-0.01243030472040585,-0.02668085252715169
2018-05-16,0.00933285325909572,0.0025797976894199603,0.0023535660688343008,0.007080700844010135,-0.006076444940708248,0.008093526531865791
2018-05-17,-0.006323696131546264,-0.009984451491354962,-0.002939676320772411,-0.003477659536669897,0.0030567552834182,-0.006771859700531846
2018-05-18,-0.0036365963732117867,0.0018714056201383222,-0.011338859859917783,-0.004672020156542223,-0.005877241311163184,-0.027131513983504774
2018-05-21,0.007085173242621812,0.01286842064857785,0.012397286924421325,0.007044065788034182,0.009908106470067679,0.027707473113288916
2018-05-22,-0.0025051495477029784,-0.0010246159666496002,-0.009123896317910662,-0.0025607310329279764,-0.0037400532324869395,-0.033322720637516956
2018-05-23,0.006411557445581639,0.011897556339681037,0.009310724313004393,0.012937878222861965,0.01686610877723216,0.014763090121897138
2018-05-24,-0.0011149528612255377,-0.0035477066285346526,-0.0004167410981794628,0.0007553475013826194,-0.00518994784580018,-0.00437166728306182
2018-05-25,0.002285594197491969,0.0005087699297552373,-0.0033171084161828235,0.004416574673731244,-0.005432122554843155,0.0035990641642362764
2018-05-29,-0.0036058522446204,-0.0035584463203253147,-0.014261093099292799,0.0016892653863820328,0.0044343896405925065,0.017608045740141298
2018-05-30,-0.002128823958765569,0.009590872285346164,0.007054571184142544,0.007452565654789023,0.010390829216661679,0.02805184374518732
2018-05-31,-0.003360117006842467,-0.0011117648434875171,0.016098464712672955,0.002910954234507601,0.021900147335492726,-0.023961299208574594
2018-06-01,0.018034134980749128,0.01972895055638446,0.03180675404956523,0.00731461566563274,0.011523655897039076,0.02490076937562824
2018-06-04,0.00835777669969695,0.008731118301633645,0.017677569506476143,0.014455925474898823,-0.0036600169790304005,0.016859649053089232
2018-06-05,0.007715021589420834,0.005114605083294421,0.00032475937162756985,0.018663613522230005,-0.00175908702420291,-0.018905390362558006
2018-06-06,0.003466004404787615,0.0029355480129416023,-0.002439349642436195,-0.0003536862054248635,-0.008292765021610915,0.09744785711320669
2018-06-07,-0.002680505018875845,-0.01570884205614742,-0.01145241316174972,-0.0038035979194309677,-0.01651512345870998,-0.010672937909575464
2018-06-08,-0.009097672296122017,0.007434605388259685,-0.00266046506980111,-0.0031433483929830253,0.004889007671073031,0.004966963024481297
2018-06-11,-0.00245171983212622,-0.005706994707982638,0.008136532476483938,0.0030463392968853586,0.012903157609003513,0.04545741445235851
2018-06-12,0.0054908533730746445,0.0025729540229504355,0.008256671417728567,0.005701196428110622,0.004489927119642578,0.03212882479390977
2018-06-13,-0.008217371619634095,-0.004540460972716542,-0.003975974651648229,0.0035967537021706075,5.202581051211297e-05,0.005864019109166563
2018-06-14,0.0005244733444063066,0.005651911264567211,0.015271508788537336,0.011144610210369832,0.022867802155501105,0.037531186516679194
2018-06-15,-0.010272496828334865,-0.012719328895285598,0.00012152783480101625,-0.004576946338729737,-0.004877757568145458,0.0012580012453751177
2018-06-18,-0.0005297214386233984,0.007290658019719842,0.018398582778367256,0.004557229143217878,0.0125605891162337,0.035346267610103954
2018-06-19,-0.01615954943555098,0.0,-0.004601692877050478,0.006375480763511021,-0.004134900285031828,-0.04929482361517323
2018-06-20,0.004361889878853553,0.01001364216886036,0.001523814818824798,0.008819519765865591,0.02283657087139046,0.027428772550158076
2018-06-21,-0.005576192533068958,-0.007165817649770201,-0.010411622099168238,-0.011348044575251293,-0.0024752475247524774,-0.040610654865840035
2018-06-22,-0.0029118401732035615,-0.007217851794282026,-0.0018831553708099635,-0.008409293040294585,0.0011910942588786444,-0.039941309581769335
2018-06-25,-0.014871185482214333,-0.020117359847842353,-0.02654301449909846,-0.030611958118984428,-0.026717553498981528,-0.0018583314093865155
2018-06-26,0.012405891452523798,0.007012614556981989,-0.005645484415554569,0.01679941135562535,0.0134962761095474,0.0269961561837202
2018-06-27,-0.0014639248828126616,-0.015542763171099039,-0.012946355680549138,-0.018082985927868056,-0.015879415387484275,0.007309941520467822
2018-06-28,0.007276341025473254,0.011174873216308612,0.009275521672075238,0.024655040418593233,0.001991418489283303,0.015761952614749664
2018-06-29,-0.0021024073116718833,-0.00020283154449085572,0.0012834572602706817,-0.0009697037180632639,-0.00973341713757303,-0.019946791114922036
2018-07-02,0.011182389491408706,0.01419745861417221,0.010585700053778124,0.008224485273069737,0.015644262924818797,-0.02297712378577066
2018-07-03,-0.01741629022323221,-0.009599026226320029,-0.02179230051649217,-0.011565118055148926,-0.023459692280572764,-0.07225362295477034
2018-07-05,0.008046997126905486,0.007168019540879866,0.019385436987229943,0.003406231353931588,0.029678832291313073,-0.005468641091038284
2018-07-06,0.01386181078255233,0.014033714595178104,0.014142531720886531,0.006412797643927215,0.024086665924935913,-0.000841020062573028
2018-07-09,0.013885372396415185,0.006820828847394322,0.012173627044948176,0.016596233298493024,0.007430053620870902,0.03111044370030336
2018-07-10,-0.001206925644197221,0.0026509146174789056,-0.0010485533179789286,0.002328855741927649,-0.005861151581688873,0.01243286343808192
2018-07-11,-0.012976064049989966,-0.0013708304814934458,0.0009195192959812193,0.0068442770964733946,-0.004913039368111938,-0.010884763706198841
2018-07-12,0.01676594266867748,0.021670819877128933,0.025634765082622968,0.023715096932870328,0.0216253827787225,-0.007054176261215739
2018-07-13,0.0015702950299592011,0.011901343648864415,0.0045120880018583165,0.009133836996296552,0.0019331585096324932,0.006820131099071203
2018-07-16,-0.002194966297275447,-0.004932201003657211,-0.0041721717010071435,0.005217762962905104,-0.00043416743922319867,-0.0275033372470459
2018-07-17,0.0028285518055739534,0.00991329637765781,0.012619789216142596,0.011764159798652862,0.013318582360315245,0.04059979390547941
2018-07-18,-0.005484543511223294,-0.007833885735706203,-0.002435805660974899,-0.0005477484157234702,-0.0030001660380594153,0.00359479269061036
2018-07-19,0.007773292571927604,-0.00684915440025291,-0.0074589790856036675,-0.016251423028679324,-0.006066126618066825,-0.011177999224833757
2018-07-20,-0.0022932476569765825,0.017911608827231307,-0.0017270395171488095,0.000402643441726136,0.008890413456068558,-0.020766399731180774
2018-07-23,0.0008881175650397033,0.01599701854658342,0.01737681783964873,-0.006450874723967104,0.004620373484914397,-0.03310152053610815
2018-07-24,0.007254216863365137,-0.002870930920107928,0.03532140693047481,0.01511653176158445,0.017827483009576373,-0.0190304066587903
2018-07-25,0.00943004962700833,0.0294444411196515,0.01251521991152238,0.01878922137099348,0.013183033750377549,0.03802574668696046
2018-07-26,-0.0031310310901989657,-0.010917665851012837,0.003663848272304593,-0.029839926695322982,-0.1896092206582256,-0.006769438375326842
2018-07-27,-0.016631476053803662,-0.017697451868794012,-0.02351908185428153,0.005127223192063157,-0.0077725811862223715,-0.030882117753766924
2018-07-30,-0.005602618863381759,-0.02145253187699958,-0.015147363557226456,-0.020938027051114694,-0.021899490219115303,-0.023588328355922172
2018-07-31,0.0020008796406405516,0.006738239767345888,-0.0020332041981122595,-0.0010004548769602106,0.008885796177684924,0.027466660412475807
2018-08-01,0.05890987835244643,0.0018854168361635004,0.002259172221167116,0.01110029209957597,-0.0053888511108067805,0.009056086257448248
2018-08-02,0.029230937978043103,0.012137768897329204,0.00503275759976507,0.020676903799152102,0.027497823411223532,0.16188011168679006
2018-08-03,0.002893218611838222,0.004369179794196043,-0.001990020330284281,-0.0060185011730018445,0.007994577882550313,-0.003919422909241632
2018-08-06,0.005192470771661517,0.0008330604321105106,0.0008662662130640708,0.013415287975837797,0.0444932147396917,-0.017750015667682084
2018-08-07,-0.00937481344824509,0.006935827849875009,0.0142475329193259,0.00797184709443921,-0.010124427045584916,0.1098863070936349
2018-08-08,0.0006758593849258698,0.005602698471155243,0.0027289970604149616,0.012907542263326466,0.007453322100996029,-0.024317018753391872
2018-08-09,0.007864926617991541,0.0016440561123689523,0.0028018322552143538,0.006360918450778907,-0.011286296687298525,-0.04830691879830584
2018-08-10,-0.005594258440423605,-0.006109360837352029,-0.009198615370227037,-0.006436577216679673,-0.015456889440491062,0.008625274285869677
2018-08-13,0.006456996185410402,-0.007247684562693091,-0.0021008036592391477,0.005248317917343259,-0.0011649365443099358,0.0025880150018509074
2018-08-14,0.004213083107408089,0.012475761402000352,0.005740816482660005,0.012366877885264804,0.005887239881295914,-0.02460646144485379
2018-08-15,0.002335989158736007,-0.013560423876597616,-0.02231702056837137,-0.019289989751219205,-0.008723989982496794,-0.02574505761680579
2018-08-16,0.014649963245461306,-0.00018584266067223076,-0.006497154611170397,0.002071594067936111,-0.026903591956196626,-0.009566241137972553
2018-08-17,0.01997022305482754,-0.0005574843842903743,-0.004583568319369791,-0.0022793549941725333,-0.005151653761911734,-0.08928308575689325
2018-08-20,-0.009743683039389661,-0.006599706673156236,0.005670512602629962,-0.002927399481138626,-0.0074798793379230455,0.009623575912950155
2018-08-21,-0.0019493882674459506,-0.00832798129051382,-0.005092049243323182,0.0035754502014049283,0.0006956238677535698,0.043638929284586236
2018-08-22,4.650638141212582e-05,0.010190776016464564,0.004751885754816554,0.011404774276350338,0.005908957834047435,-0.0008076398042135002
2018-08-23,0.002046113409924777,0.004670254497784354,-0.0016150938375181223,-0.0010499238670623745,-0.004261722504982801,-0.004787988044973712
2018-08-24,0.0031092042318039415,0.00780955494716018,0.012668220369836503,0.0013085239384247327,0.010092599407616643,0.008497348231300883
2018-08-27,0.008234668511919008,0.011070127964249554,0.017343154427217566,0.0116984128662041,0.01611842521996576,-0.01099689681557281
2018-08-28,0.008075494983365683,0.006021867334124353,-0.008592164996934493,0.002666361862400546,-0.006762155762600197,-0.023209208247230717
2018-08-29,0.014929482251603066,0.015962190696263256,0.014742333634522486,0.03377450104558899,-0.00204244083496552,-0.021964907034211056
2018-08-30,0.00919369579523055,-0.0006248853186187064,-0.008148605869732095,0.0021420496217261498,0.009892015654008768,-0.006098212549056625
2018-08-31,0.011553963074133922,0.003394497231061999,-0.016891062845740046,0.005158838996343285,-0.010752103516504907,-0.0049150264369913765
2018-09-04,0.0032069887508776596,-0.0055195646650232355,-0.017394612027241685,0.013315405273615077,-0.026005759839175302,-0.042133498974940786
2018-09-05,-0.0065247868320744695,-0.028824704891631914,-0.00878865457915623,-0.021912156970339214,-0.023253160207831858,-0.028413295123080995
2018-09-06,-0.01661742996390192,0.0023043485723446278,-0.012676184436384741,-0.018302347418989506,-0.027814296567785446,0.0007481013748020793
2018-09-07,-0.008068164266410105,-0.004873841866843809,-0.005642615654395056,-0.0031864781970064593,0.003137848462845705,-0.06303620289436329
2018-09-10,-0.013420625560455868,0.010812327994428328,-0.00016306363453544304,-0.006690301517250807,0.006992145710210895,0.08456165701041796
2018-09-11,0.02528282808740956,0.01700485068415092,0.010921804629016263,0.024827109920003032,0.01072000148703034,-0.021225910888244326
2018-09-12,-0.012419036820686569,0.004225077817821443,-0.01234969698597177,0.0014342025266953495,-0.023743536118106756,0.039722323241258684
2018-09-13,0.024155184928322138,0.010742117675632157,0.010758337785268024,-6.53290868404266e-05,-0.0039506135163484,-0.0037172749297168517
2018-09-14,-0.011351164976432737,0.004074020972098857,-0.002382247422001549,-0.00989012033913228,0.005949471431804243,0.019830100605955137
2018-09-17,-0.0266261696766531,-0.010849517014488663,-0.014055060473489478,-0.031550212902319186,-0.010719599646694,-0.0012195659019422767
2018-09-18,0.0016524067235506035,0.0095417391733843,0.004472057139948804,0.017305817531298562,-0.0017436715413134962,-0.03350971715346884
2018-09-19,0.0005956469034187339,-0.013337908066207382,0.008499677379137038,-0.007537160049863267,0.017217682185226124,0.049340251193860096
2018-09-20,0.007601693045206526,0.01674125669345239,0.013474651612971122,0.009281467423996492,0.018152868626184926,-0.002307546206801292
2018-09-21,-0.010771130054328837,0.006075447404648715,-0.01750826070451228,-0.01506456736456585,-0.018612284767855813,0.002581100009748649
2018-09-24,0.014380136126000309,0.0035884281514075855,0.006243111175177285,0.010104373077562068,0.015221328778079357,0.0019391058523245963
2018-09-25,0.006340909146856699,-0.0019186772722084022,0.009613360955039951,0.0207769307579313,-0.0030227917836298523,0.004371321378170867
2018-09-26,-0.007966178894881715,-0.0041065762962329,-0.0035116144801879967,0.0001518962550433045,0.01237034285871852,0.028539142883794222
2018-09-27,0.020551769412010312,0.0037725727992676816,0.011986568739352998,0.019307798239964757,0.011320751268024232,-0.006654169028826651
2018-09-28,0.003511941172966049,-0.000349618045056177,-0.0009794113130028315,-0.00495781406948026,-0.02594165907974788,-0.13901535356161643
2018-10-01,0.006733282913452765,0.010842019221029675,0.0015417965560884372,0.0006789742144595046,-0.012282647391443913,0.1734714095221257
2018-10-02,0.00888853325979011,-0.003978874651260789,0.004015633201865265,-0.016489017441652654,-0.019145534127121056,-0.03115552884790107
2018-10-03,0.012168604912631276,0.00017368562337893856,0.002366421290528997,-0.009410010742479491,0.019456416300136725,-0.02066308367455494
2018-10-04,-0.01758098250185891,-0.020665137572072334,-0.02889564086333174,-0.022194210043001816,-0.022040181824125704,-0.04399593540625135
2018-10-05,-0.016228879346104175,-0.0058514831459427485,-0.009279283647369407,-0.010353939456087646,-0.009568802102975171,-0.07053888980027623
2018-10-08,-0.0023183891567655213,-0.011415546088377027,-0.007240683509385226,-0.013351668373921877,-0.0005084969816538942,-0.04348163434875296
2018-10-09,0.013853553011703879,0.012719972882204944,-0.008834020620966387,0.003164470561722421,0.0041335064959260315,0.048850536213437934
2018-10-10,-0.046326125602088375,-0.05433808686803865,-0.050578650096208544,-0.06152420419692095,-0.041291888953119416,-0.022526572241776344
2018-10-11,-0.008827879778625092,-0.00235492416882932,-0.0017572968179887516,-0.020447238084852604,0.01301361578253446,-0.018101872730011626
2018-10-12,0.035719290008254356,0.034557619687519914,0.028499436030423153,0.040276614897397645,0.002543197744545145,0.025968374748073897
2018-10-15,-0.021385757245223402,-0.01797935651816851,-0.01606186649658692,-0.01546454196623015,-0.0014309952702122875,0.003130062456196958
2018-10-16,0.02203721379499557,0.031598649344865004,0.0265781911621652,0.03351032760832018,0.03426260005504367,0.06548788566517905
2018-10-17,-0.00432130101232997,-0.0026127419570379784,-0.004985452112377664,0.006467185973249023,0.004030730536394689,-0.017390352587870583
2018-10-18,-0.023373732307487516,-0.01996203460831314,-0.024845586281960985,-0.03330731626176264,-0.028227324373891416,-0.028957226994391294
2018-10-19,0.015230035648893914,0.001474719978113992,0.007803515228355096,-0.003778091125043015,-0.005615770252196506,-0.014815670523484425
2018-10-22,0.006110024195381314,0.008926809539762548,0.004286589031640364,0.01432516403438,0.004738693366294733,0.0036538931039662437
2018-10-23,0.00942668071146513,-0.013955964330565673,0.002297492778556176,-0.011512936396409157,-0.002519701464816171,0.12718912009505523
2018-10-24,-0.03430169407410466,-0.0534690329460108,-0.04800259428046105,-0.059082943905076846,-0.05408385346541733,-0.01917459158074286
2018-10-25,0.021897900334854725,0.05844395764250021,0.04269492725807611,0.07088697045710579,0.033620952395480685,0.09136910000541598
2018-10-26,-0.015923461802506034,-0.012372904037431187,-0.02199766036624995,-0.07819679487096065,-0.03696589562017649,0.05094330588566898
2018-10-29,-0.018770307439293865,-0.029076291891939943,-0.04796210348252494,-0.06326358495753426,-0.022563107171137742,0.011937178240827961
2018-10-30,0.004994492310270049,-0.0011555069397561901,0.01581242998335841,-0.0054974792775634995,0.029066119989132222,-0.01478277472541245
2018-10-31,0.0260663669278971,0.02969239752644448,0.03914270285247379,0.04416432344029575,0.0380932295098424,0.022491705259208405
2018-11-01,0.015352340939483566,-0.008332511714650326,-0.006287340294074295,0.04225256357508855,-0.0002634777515104769,0.020633200829942133
2018-11-02,-0.06633062938157586,0.0022658496700611597,-0.011411178446261716,0.0,-0.009225659943883802,0.006186838882202839
2018-11-05,-0.028388260704838575,0.012716739793717569,-0.016733068556662456,-0.022653437527438758,-0.011107504888191233,-0.014462659024454094
2018-11-06,0.010814049528842906,0.0019532230317431676,0.015114166360637116,0.009221040247806123,0.008474642370830843,-0.000995888529493394
2018-11-07,0.030328243900163976,0.03936133088407723,0.03559348175252364,0.06858975025821268,0.010604217100183,0.02081746951955532
